time;Va;Vb;Vc;ia;ib;ic;id;iq;Te;theta_r;omega_r;iq_ref;duty_a;duty_b;duty_c
0.001260;-0.008873;23.488312;-23.479431;-0.000057;0.633091;-0.633034;0.000157;0.725906;0.932021;0.000075;0.171368;5.142306;0.499889;0.695699;0.304301
0.001270;-0.009079;23.448414;-23.439342;-0.000059;0.637490;-0.637431;0.000161;0.730997;0.938496;0.000077;0.173973;5.138966;0.499887;0.695366;0.304634
0.001280;-0.009285;23.408394;-23.399117;-0.000061;0.641878;-0.641817;0.000166;0.736076;0.944955;0.000078;0.176597;5.135588;0.499884;0.695031;0.304969
0.001290;-0.009487;23.368229;-23.358746;-0.000063;0.646255;-0.646192;0.000171;0.741141;0.951398;0.000080;0.179238;5.132172;0.499881;0.694696;0.305304
0.001300;-0.009693;23.327934;-23.318230;-0.000065;0.650621;-0.650556;0.000176;0.746194;0.957825;0.000082;0.181897;5.128719;0.499879;0.694359;0.305641
0.001310;-0.009907;23.287487;-23.277576;-0.000067;0.654976;-0.654909;0.000182;0.751235;0.964235;0.000084;0.184574;5.125228;0.499876;0.694021;0.305979
0.001320;-0.010124;23.246922;-23.236794;-0.000069;0.659320;-0.659252;0.000187;0.756263;0.970629;0.000086;0.187269;5.121699;0.499873;0.693682;0.306318
0.001330;-0.010338;23.206207;-23.195862;-0.000071;0.663654;-0.663583;0.000192;0.761278;0.977007;0.000088;0.189981;5.118133;0.499871;0.693342;0.306658
0.001340;-0.010559;23.165367;-23.154808;-0.000073;0.667976;-0.667903;0.000198;0.766280;0.983369;0.000090;0.192711;5.114529;0.499868;0.693001;0.306999
0.001350;-0.010784;23.124386;-23.113605;-0.000075;0.672287;-0.672212;0.000203;0.771270;0.989714;0.000091;0.195459;5.110888;0.499865;0.692658;0.307342
0.001360;-0.011009;23.083279;-23.072273;-0.000077;0.676586;-0.676509;0.000209;0.776246;0.996043;0.000093;0.198224;5.107210;0.499862;0.692315;0.307685
0.001370;-0.011238;23.042042;-23.030800;-0.000079;0.680875;-0.680796;0.000215;0.781210;1.002355;0.000095;0.201006;5.103494;0.499860;0.691970;0.308030
0.001380;-0.011467;23.000664;-22.989189;-0.000081;0.685153;-0.685071;0.000221;0.786161;1.008651;0.000097;0.203807;5.099742;0.499857;0.691624;0.308376
0.001390;-0.011703;22.959164;-22.947453;-0.000084;0.689419;-0.689335;0.000227;0.791099;1.014931;0.000100;0.206624;5.095952;0.499854;0.691278;0.308722
0.001400;-0.011944;22.917530;-22.905586;-0.000086;0.693674;-0.693588;0.000233;0.796024;1.021193;0.000102;0.209459;5.092125;0.499851;0.690930;0.309070
0.001410;-0.012184;22.875767;-22.863579;-0.000088;0.697917;-0.697829;0.000240;0.800936;1.027439;0.000104;0.212311;5.088262;0.499848;0.690581;0.309419
0.001420;-0.012428;22.833862;-22.821442;-0.000091;0.702150;-0.702059;0.000246;0.805835;1.033669;0.000106;0.215181;5.084361;0.499845;0.690230;0.309770
0.001430;-0.012672;22.791836;-22.779163;-0.000093;0.706371;-0.706278;0.000253;0.810720;1.039881;0.000108;0.218068;5.080424;0.499842;0.689879;0.310121
0.001440;-0.012924;22.749683;-22.736763;-0.000096;0.710580;-0.710485;0.000260;0.815593;1.046077;0.000110;0.220972;5.076450;0.499838;0.689527;0.310473
0.001450;-0.013172;22.707409;-22.694233;-0.000098;0.714778;-0.714680;0.000266;0.820452;1.052256;0.000113;0.223893;5.072440;0.499835;0.689174;0.310826
0.001460;-0.013428;22.665001;-22.651573;-0.000101;0.718965;-0.718864;0.000273;0.825298;1.058417;0.000115;0.226831;5.068393;0.499832;0.688819;0.311181
0.001470;-0.013691;22.622463;-22.608780;-0.000103;0.723140;-0.723037;0.000281;0.830131;1.064562;0.000117;0.229787;5.064310;0.499829;0.688464;0.311536
0.001480;-0.013947;22.579811;-22.565861;-0.000106;0.727304;-0.727198;0.000288;0.834951;1.070690;0.000119;0.232759;5.060191;0.499826;0.688107;0.311893
0.001490;-0.014210;22.537029;-22.522812;-0.000109;0.731456;-0.731347;0.000295;0.839757;1.076801;0.000122;0.235748;5.056035;0.499822;0.687749;0.312251
0.001500;-0.014477;22.494114;-22.479637;-0.000112;0.735597;-0.735485;0.000303;0.844550;1.082895;0.000124;0.238755;5.051843;0.499819;0.687391;0.312609
0.001510;-0.014748;22.451080;-22.436337;-0.000114;0.739726;-0.739611;0.000310;0.849329;1.088972;0.000127;0.241778;5.047615;0.499816;0.687031;0.312969
0.001520;-0.015018;22.407913;-22.392899;-0.000117;0.743843;-0.743726;0.000318;0.854095;1.095031;0.000129;0.244818;5.043351;0.499812;0.686670;0.313330
0.001530;-0.015293;22.364643;-22.349342;-0.000120;0.747948;-0.747828;0.000326;0.858848;1.101073;0.000132;0.247874;5.039051;0.499809;0.686308;0.313692
0.001540;-0.015579;22.321236;-22.305672;-0.000123;0.752042;-0.751919;0.000334;0.863587;1.107098;0.000134;0.250948;5.034715;0.499805;0.685945;0.314055
0.001550;-0.015850;22.277721;-22.261856;-0.000126;0.756124;-0.755998;0.000342;0.868312;1.113106;0.000137;0.254038;5.030344;0.499802;0.685582;0.314418
0.001560;-0.016136;22.234070;-22.217926;-0.000129;0.760195;-0.760065;0.000351;0.873024;1.119096;0.000139;0.257145;5.025936;0.499798;0.685217;0.314783
0.001570;-0.016426;22.190300;-22.173882;-0.000132;0.764253;-0.764121;0.000359;0.877722;1.125069;0.000142;0.260268;5.021494;0.499795;0.684851;0.315149
0.001580;-0.016716;22.146420;-22.129700;-0.000136;0.768300;-0.768164;0.000368;0.882407;1.131024;0.000144;0.263408;5.017015;0.499791;0.684484;0.315516
0.001590;-0.017010;22.102406;-22.085403;-0.000139;0.772335;-0.772196;0.000377;0.887078;1.136962;0.000147;0.266564;5.012502;0.499787;0.684116;0.315884
0.001600;-0.017303;22.058289;-22.040989;-0.000142;0.776358;-0.776215;0.000386;0.891735;1.142882;0.000150;0.269737;5.007953;0.499784;0.683747;0.316253
0.001610;-0.017605;22.014042;-21.996441;-0.000146;0.780369;-0.780223;0.000395;0.896378;1.148785;0.000152;0.272926;5.003368;0.499780;0.683377;0.316623
0.001620;-0.017906;21.969685;-21.951778;-0.000149;0.784368;-0.784219;0.000404;0.901008;1.154670;0.000155;0.276131;4.998749;0.499776;0.683006;0.316994
